Number of Hidden Nodes, Learning Rate, Improvements, Activation Function, RMSE (1), RMSE (2), RMSE (3), RMSE (Average)
12, 0.45, SIGMOID, BOLD_DRIVER, 34.383702041309654, 35.03704376142442, 34.56308466461507, 34.661276822449715
12, 0.45, TANH, , 37.258649964481684, 37.08606037775241, 37.12864044155736, 37.157783594597156
12, 0.45, TANH, MOMENTUM, 61.68208906110558, 61.81056774944136, 61.80799563816121, 61.766884149569385
12, 0.45, TANH, MOMENTUM - BOLD_DRIVER, 63.890836438780745, 64.17228988931784, 39.27836323651565, 55.780496521538076
12, 0.45, TANH, BOLD_DRIVER, 36.73341641953725, 36.745300963174955, 36.75299380634811, 36.74390372968677
12, 0.45, RELU, , 38.00284778111556, 36.98528967275164, 39.848732784446625, 38.27895674610461
12, 0.45, RELU, MOMENTUM, 56.40454235691546, 49.120082254401005, 53.44047972024765, 52.98836811052137
12, 0.45, RELU, MOMENTUM - BOLD_DRIVER, 38.413523694601004, 60.61692137982257, 56.907023675096305, 51.97915624983995
12, 0.45, RELU, BOLD_DRIVER, 35.39635774305408, 34.463182228194135, 39.00243758571662, 36.28732585232161
13, 0.05, SIGMOID, , 52.14241331353541, 52.23345838296731, 52.42582492060889, 52.26723220570386
13, 0.05, SIGMOID, MOMENTUM, 34.70218016701532, 34.75070986751615, 34.958652725846775, 34.80384758679275
13, 0.05, SIGMOID, MOMENTUM - BOLD_DRIVER, 34.03236205665731, 36.01998063136164, 34.18694451412991, 34.746429067382955
13, 0.05, SIGMOID, BOLD_DRIVER, 49.09227320750664, 51.54762356044484, 50.76529616607503, 50.4683976446755
13, 0.05, TANH, , 34.04119018903798, 34.01341537416512, 33.969286859677446, 34.00796414096018
13, 0.05, TANH, MOMENTUM, 35.35057349402698, 35.51155425490019, 35.7067134941358, 35.522947081020995
13, 0.05, TANH, MOMENTUM - BOLD_DRIVER, 36.50958849804858, 36.612518933799684, 36.4420700064777, 36.52139247944199
13, 0.05, TANH, BOLD_DRIVER, 35.208635209650076, 35.22969504771981, 34.98338694250837, 35.14057239995942
13, 0.05, RELU, , 36.903486086300674, 34.98632644192601, 36.9366336493285, 36.27548205918506
13, 0.05, RELU, MOMENTUM, 35.110078966546546, 33.90452550090266, 32.10197917002955, 33.70552787915958
13, 0.05, RELU, MOMENTUM - BOLD_DRIVER, 35.543518099574484, 34.98645924968049, 33.717881167082616, 34.749286172112534
13, 0.05, RELU, BOLD_DRIVER, 40.3391068932271, 36.54343807227912, 34.27221354567298, 37.051586170393065
13, 0.1, SIGMOID, , 35.52280175056387, 34.61712233143746, 35.014361904660504, 35.05142866222061
13, 0.1, SIGMOID, MOMENTUM, 35.487918771026365, 34.65683358654645, 35.1597446472629, 35.101499001611906
13, 0.1, SIGMOID, MOMENTUM - BOLD_DRIVER, 34.55668772748228, 33.471082276588646, 34.79356980665436, 34.27377993690843
13, 0.1, SIGMOID, BOLD_DRIVER, 34.371650872543995, 34.64646675887463, 35.402999067660915, 34.807038899693175
13, 0.1, TANH, , 35.52021090149592, 35.61683559044561, 35.35333460359993, 35.49679369851382
13, 0.1, TANH, MOMENTUM, 37.327824386484146, 37.46718958970743, 37.313708287795365, 37.369574087995645
13, 0.1, TANH, MOMENTUM - BOLD_DRIVER, 37.75701833062046, 37.71729119590329, 37.845495834428384, 37.77326845365071
13, 0.1, TANH, BOLD_DRIVER, 36.58276925517756, 36.5587472246524, 36.60151467351862, 36.58101038444953
13, 0.1, RELU, , 33.14874078320867, 40.215362784028144, 34.87340160124619, 36.079168389494335
13, 0.1, RELU, MOMENTUM, 34.7866350227007, 34.4464795109545, 34.81037229957085, 34.68116227774201
13, 0.1, RELU, MOMENTUM - BOLD_DRIVER, 32.62202264308157, 39.15497136933658, 33.42341171206011, 35.06680190815942
13, 0.1, RELU, BOLD_DRIVER, 36.128615600937415, 38.018764481868956, 36.3451722385587, 36.830850773788356
13, 0.15, SIGMOID, , 34.42703791950266, 34.77200486456645, 34.77351835653332, 34.657520380200815
13, 0.15, SIGMOID, MOMENTUM, 35.30175533113737, 34.56968308252786, 34.64813076289151, 34.83985639218558
13, 0.15, SIGMOID, MOMENTUM - BOLD_DRIVER, 34.36083639864823, 34.245442923673295, 35.049876917821884, 34.55205208004781
13, 0.15, SIGMOID, BOLD_DRIVER, 35.032356259959556, 35.03057451597407, 35.12446242931831, 35.062464401750645
13, 0.15, TANH, , 36.65506854007154, 36.64249280181137, 36.80121933048588, 36.69959355745626
13, 0.15, TANH, MOMENTUM, 37.65494232827241, 37.874841785639454, 37.85397676174385, 37.7945869585519
13, 0.15, TANH, MOMENTUM - BOLD_DRIVER, 37.7741285485669, 37.822584662245234, 37.50989461553948, 37.70220260878387
13, 0.15, TANH, BOLD_DRIVER, 37.86362770414104, 37.50297399783922, 37.52890090841936, 37.63183420346654
13, 0.15, RELU, , 42.082609291354785, 34.547499106712, 33.284782726431786, 36.63829704149953
13, 0.15, RELU, MOMENTUM, 35.2963186156809, 38.68396974601569, 36.089338574546964, 36.689875645414524
13, 0.15, RELU, MOMENTUM - BOLD_DRIVER, 36.896975395651346, 31.856260800515923, 35.35701040765785, 34.703415534608375
13, 0.15, RELU, BOLD_DRIVER, 34.47269520218244, 36.0977284270197, 38.92314300149032, 36.49785554356415
13, 0.2, SIGMOID, , 34.97451368421601, 35.286955656783555, 33.87847340843445, 34.71331424981133
13, 0.2, SIGMOID, MOMENTUM, 35.43617708440956, 34.51684796831108, 33.93222938399681, 34.62841814557249
13, 0.2, SIGMOID, MOMENTUM - BOLD_DRIVER, 35.233059678291674, 34.872122954430765, 34.77560183532698, 34.960261489349804
13, 0.2, SIGMOID, BOLD_DRIVER, 35.028172700943024, 35.074344771953044, 33.73005226926507, 34.61085658072038
13, 0.2, TANH, , 37.73359759032289, 37.56884185231679, 37.31719143804542, 37.53987696022836
13, 0.2, TANH, MOMENTUM, 37.65045742862819, 37.64244360073152, 37.51509041857947, 37.602663815979724
13, 0.2, TANH, MOMENTUM - BOLD_DRIVER, 37.285183899566334, 37.47907612823472, 37.31712202833919, 37.36046068538008
13, 0.2, TANH, BOLD_DRIVER, 37.68868121458687, 37.83071109275145, 37.80877952447637, 37.77605727727157
13, 0.2, RELU, , 30.062982331246673, 33.446656998885715, 35.764397739665576, 33.09134568993266
13, 0.2, RELU, MOMENTUM, 39.254065130062635, 43.220960166626426, 41.288079603573586, 41.25436830008755
13, 0.2, RELU, MOMENTUM - BOLD_DRIVER, 41.74828291780435, 40.69967302554941, 38.976326942414424, 40.474760961922726
13, 0.2, RELU, BOLD_DRIVER, 34.408243367707954, 35.93596750337932, 37.916961729589275, 36.08705753355885
13, 0.25, SIGMOID, , 34.63749498065453, 33.56458647232776, 33.68673835763769, 33.96293993687333
13, 0.25, SIGMOID, MOMENTUM, 34.93232028715231, 34.923529010929485, 35.11653615754291, 34.9907951518749
13, 0.25, SIGMOID, MOMENTUM - BOLD_DRIVER, 35.356061478354675, 34.76549608016853, 34.920575043903796, 35.014044200809
13, 0.25, SIGMOID, BOLD_DRIVER, 34.491462469800005, 35.239999521932454, 33.82969943249735, 34.520387141409934
13, 0.25, TANH, , 37.86106697228552, 37.91439919129746, 37.52965984071449, 37.76837533476583
13, 0.25, TANH, MOMENTUM, 36.89319317551442, 36.87756726801268, 36.8965422189333, 36.8891008874868
13, 0.25, TANH, MOMENTUM - BOLD_DRIVER, 38.51747290750329, 37.77972605021938, 37.76711212860999, 38.02143702877755
13, 0.25, TANH, BOLD_DRIVER, 37.78262875934957, 36.716151436098045, 36.713990669814564, 37.070923621754055
13, 0.25, RELU, , 34.05759836129022, 32.90523100018765, 32.47254485025818, 33.14512473724535
13, 0.25, RELU, MOMENTUM, 35.66539963148373, 37.39845993911488, 36.82509349419444, 36.62965102159768
13, 0.25, RELU, MOMENTUM - BOLD_DRIVER, 37.85564191912118, 44.38269832929253, 37.669298635466106, 39.96921296129327
13, 0.25, RELU, BOLD_DRIVER, 34.66706050197378, 37.8721262613388, 35.98744888830874, 36.17554521720711
13, 0.3, SIGMOID, , 32.88859219569472, 35.511712208883935, 34.951638906606036, 34.4506477703949
13, 0.3, SIGMOID, MOMENTUM, 35.54706499185467, 35.23726860799888, 34.85117585857271, 35.21183648614208
13, 0.3, SIGMOID, MOMENTUM - BOLD_DRIVER, 35.11268270549237, 35.22728322715574, 34.62852733976224, 34.98949775747012
13, 0.3, SIGMOID, BOLD_DRIVER, 33.507522927598394, 35.02073222396347, 35.07403024465234, 34.5340951320714
13, 0.3, TANH, , 37.96708481925848, 37.902794005907374, 37.74419264418232, 37.87135715644939
13, 0.3, TANH, MOMENTUM, 37.1392192304062, 60.30823746209566, 60.30429213210692, 52.5839162748696
13, 0.3, TANH, MOMENTUM - BOLD_DRIVER, 40.87319954021552, 61.280394616562944, 44.142213656750144, 48.7652692711762
13, 0.3, TANH, BOLD_DRIVER, 37.00068823387029, 36.73744314424651, 36.69308161992669, 36.810404332681166
13, 0.3, RELU, , 35.59718058143398, 35.71334866393267, 36.6307754988571, 35.980434914741245
13, 0.3, RELU, MOMENTUM, 40.3238579583039, 40.181188241010474, 44.03683146969768, 41.513959223004015
13, 0.3, RELU, MOMENTUM - BOLD_DRIVER, 37.771825622085366, 35.23241613215733, 43.35492734417137, 38.78638969947136
13, 0.3, RELU, BOLD_DRIVER, 40.06376549181714, 39.98131905388632, 35.25045838296933, 38.43184764289093
13, 0.35, SIGMOID, , 34.877644054549215, 35.501214879701266, 35.40397389617773, 35.260944276809404
13, 0.35, SIGMOID, MOMENTUM, 35.724596029948984, 34.98042446072158, 35.082631268090964, 35.262550586253845
13, 0.35, SIGMOID, MOMENTUM - BOLD_DRIVER, 34.906465861432515, 35.075824732072725, 35.17509907951108, 35.05246322433877
13, 0.35, SIGMOID, BOLD_DRIVER, 35.49727020428252, 35.03276817053909, 35.03456169425368, 35.1882000230251
13, 0.35, TANH, , 37.848505989198905, 37.64460302115021, 37.59406697354909, 37.695725327966066
13, 0.35, TANH, MOMENTUM, 63.8819669095201, 63.66242854290513, 63.77929852409885, 63.77456465884136
13, 0.35, TANH, MOMENTUM - BOLD_DRIVER, 45.74099132556894, 48.22375952527936, 48.15323189423711, 47.37266091502847
13, 0.35, TANH, BOLD_DRIVER, 36.76802162516686, 36.858182671843394, 37.031914645895974, 36.88603964763541
13, 0.35, RELU, , 55.99016099655069, 35.187371474463866, 35.405765663576595, 42.19443271153039
13, 0.35, RELU, MOMENTUM, 55.728527135992486, 59.81899017338452, 53.510557165686855, 56.352691491687956
13, 0.35, RELU, MOMENTUM - BOLD_DRIVER, 42.02356568770996, 36.737991227946154, 43.78288194402429, 40.84814628656014
13, 0.35, RELU, BOLD_DRIVER, 39.83950189013767, 33.74070599245697, 37.37922826427095, 36.986478715621864
13, 0.4, SIGMOID, , 34.543417204836636, 34.45506582121037, 34.43384825329699, 34.47744375978133
13, 0.4, SIGMOID, MOMENTUM, 35.274627288043824, 34.875464014259315, 35.91730832079806, 35.355799874367065
13, 0.4, SIGMOID, MOMENTUM - BOLD_DRIVER, 33.931586231444335, 36.03516375056404, 34.43872466732791, 34.80182488311209
13, 0.4, SIGMOID, BOLD_DRIVER, 35.595257515560064, 34.66012363329464, 35.4599280422002, 35.2384363970183
13, 0.4, TANH, , 37.40336146224663, 37.46348737867368, 37.535704135855624, 37.46751765892531
13, 0.4, TANH, MOMENTUM, 65.9997564012959, 65.76619181428252, 62.51961843951769, 64.7618555516987
13, 0.4, TANH, MOMENTUM - BOLD_DRIVER, 62.07178711339636, 62.8578841167632, 62.77005229010742, 62.566574506755664
13, 0.4, TANH, BOLD_DRIVER, 36.86423407182776, 37.140804406946366, 36.77879477162681, 36.92794441680031
13, 0.4, RELU, , 37.672451012161396, 39.37801799309375, 40.55176826098486, 39.20074575541333
13, 0.4, RELU, MOMENTUM, 64.63309266327433, 52.01480813537048, 71.55435091749837, 62.734083905381056
13, 0.4, RELU, MOMENTUM - BOLD_DRIVER, 53.67597293653823, 40.481228385474566, 47.583426654117986, 47.24687599204359
13, 0.4, RELU, BOLD_DRIVER, 38.20549340948579, 37.81766012169079, 39.90855586863211, 38.64390313326956
13, 0.45, SIGMOID, , 34.770365317162565, 34.56829889842423, 34.10190937937217, 34.48019119831965
13, 0.45, SIGMOID, MOMENTUM, 34.904390836474285, 34.866118247638596, 33.81259523271309, 34.527701438941996
13, 0.45, SIGMOID, MOMENTUM - BOLD_DRIVER, 34.79857782673616, 34.874930067681674, 35.63941188024487, 35.104306591554234
13, 0.45, SIGMOID, BOLD_DRIVER, 35.43497346142275, 35.07986552215902, 34.96950509578611, 35.16144802645596
13, 0.45, TANH, , 37.03196249384518, 37.15467465120244, 37.165240098925594, 37.11729241465774
13, 0.45, TANH, MOMENTUM, 61.738743573235226, 61.638378279481095, 61.64283576318034, 61.67331920529889
13, 0.45, TANH, MOMENTUM - BOLD_DRIVER, 64.0634094849406, 64.14239579715816, 63.9507840271388, 64.05219643641253
13, 0.45, TANH, BOLD_DRIVER, 36.92233450485624, 36.882060442312266, 36.923314439490156, 36.90923646221955
13, 0.45, RELU, , 37.46337630681057, 34.80764494575015, 35.61168818118871, 35.96090314458314
13, 0.45, RELU, MOMENTUM, 89.76780890365322, 62.214842269218224, 56.37310832930396, 69.45191983405847
13, 0.45, RELU, MOMENTUM - BOLD_DRIVER, 56.30561652502573, 45.90009451941887, 51.58992638829674, 51.26521247758044
13, 0.45, RELU, BOLD_DRIVER, 35.54250356200049, 35.258619200146974, 35.30296222808268, 35.36802833007671
14, 0.05, SIGMOID, , 52.11227763029821, 52.58969390925312, 52.19474981137886, 52.29890711697673
14, 0.05, SIGMOID, MOMENTUM, 34.836752659785375, 34.4081173136665, 34.632834315726335, 34.62590142972607
14, 0.05, SIGMOID, MOMENTUM - BOLD_DRIVER, 34.421724244578236, 33.6844948914013, 50.75140421217979, 39.619207782719776
14, 0.05, SIGMOID, BOLD_DRIVER, 52.10373602139897, 50.96001106970211, 52.21148126666783, 51.75840945258964
14, 0.05, TANH, , 34.01041941215106, 34.15873606534415, 33.979926830681045, 34.04969410272542
14, 0.05, TANH, MOMENTUM, 35.22088488452511, 44.313253667230384, 35.515933197433, 38.35002391639616
14, 0.05, TANH, MOMENTUM - BOLD_DRIVER, 36.4718810826859, 36.64477560496349, 36.66775163261785, 36.594802773422415
14, 0.05, TANH, BOLD_DRIVER, 35.251014468805934, 35.12972388945925, 35.27589130594292, 35.218876554736035
14, 0.05, RELU, , 34.369005165870604, 36.11663430067611, 36.73865031125545, 35.74142992593406
14, 0.05, RELU, MOMENTUM, 32.859462020427365, 34.55733542064375, 34.34904108468115, 33.92194617525075
14, 0.05, RELU, MOMENTUM - BOLD_DRIVER, 34.55502629188328, 34.48475090140879, 32.65882267958712, 33.89953329095973
14, 0.05, RELU, BOLD_DRIVER, 36.352913494951046, 36.60238747963889, 34.94815969500288, 35.967820223197606
14, 0.1, SIGMOID, , 33.79215184003739, 34.97573535364513, 34.88210237810451, 34.54999652392902
14, 0.1, SIGMOID, MOMENTUM, 33.694786188290884, 34.75607467503397, 34.65312341384566, 34.36799475905684
14, 0.1, SIGMOID, MOMENTUM - BOLD_DRIVER, 34.36380735645649, 35.05805542807112, 35.0605993201942, 34.827487368240604
14, 0.1, SIGMOID, BOLD_DRIVER, 33.66057771074162, 34.45792388390135, 34.27879296917479, 34.132431521272586
14, 0.1, TANH, , 35.47053725831114, 36.35704053242522, 35.0386418698814, 35.62207322020593
14, 0.1, TANH, MOMENTUM, 37.4083732414714, 36.88810408466175, 37.489573913406666, 37.26201707984661
14, 0.1, TANH, MOMENTUM - BOLD_DRIVER, 38.40131259074896, 37.85155429811021, 37.73563437247746, 37.996167087112205
14, 0.1, TANH, BOLD_DRIVER, 36.60192379497741, 36.3663535437901, 36.39437600156707, 36.45421778011153
14, 0.1, RELU, , 33.35955744976416, 37.06331460401886, 32.93293384987078, 34.45193530121794
14, 0.1, RELU, MOMENTUM, 33.78920691931611, 35.85561252749461, 33.6443971628063, 34.42973886987234
14, 0.1, RELU, MOMENTUM - BOLD_DRIVER, 36.40873521817582, 35.245875308851865, 35.261258642327775, 35.63862305645182
14, 0.1, RELU, BOLD_DRIVER, 32.51679894822106, 39.01737826371302, 36.2910015907472, 35.941726267560426
14, 0.15, SIGMOID, , 34.68159901206438, 34.34911268538271, 35.071579015939044, 34.70076357112871
14, 0.15, SIGMOID, MOMENTUM, 34.04520002724168, 34.56943003570456, 35.93033460641152, 34.84832155645259
14, 0.15, SIGMOID, MOMENTUM - BOLD_DRIVER, 35.75216312864714, 35.12874625445047, 33.88765398620344, 34.92285445643369
14, 0.15, SIGMOID, BOLD_DRIVER, 34.206697721522495, 34.75382162767591, 35.66705928200153, 34.87585954373331
14, 0.15, TANH, , 36.75704011484224, 36.739093818209774, 36.70870763179231, 36.734947188281446
14, 0.15, TANH, MOMENTUM, 37.91312948909821, 37.74195311763307, 37.957915971905415, 37.87099952621222
14, 0.15, TANH, MOMENTUM - BOLD_DRIVER, 37.64971180091113, 37.87091887483481, 37.14721519983334, 37.55594862519309
14, 0.15, TANH, BOLD_DRIVER, 37.654424512276975, 37.44436436955446, 37.96540604282737, 37.68806497488627
14, 0.15, RELU, , 34.28484217268756, 33.66395407293403, 37.58675723769727, 35.17851782777296
14, 0.15, RELU, MOMENTUM, 38.774914147093654, 37.27493643073587, 35.12688679759775, 37.05891245847575
14, 0.15, RELU, MOMENTUM - BOLD_DRIVER, 34.39486335331547, 30.97867396164428, 40.92708248536019, 35.43353993343998
14, 0.15, RELU, BOLD_DRIVER, 38.75455428801065, 39.76328454953227, 35.19091894902381, 37.90291926218891
14, 0.2, SIGMOID, , 35.11394490517921, 35.6814879306987, 35.26172630941603, 35.35238638176464
14, 0.2, SIGMOID, MOMENTUM, 33.51283279982417, 34.66648237098658, 35.02996060460995, 34.40309192514024
14, 0.2, SIGMOID, MOMENTUM - BOLD_DRIVER, 35.027491357873096, 36.01751091569573, 34.87699869266561, 35.307333655411476
14, 0.2, SIGMOID, BOLD_DRIVER, 35.49256557436505, 35.27385492622418, 34.70573878564122, 35.157386428743486
14, 0.2, TANH, , 37.50422443583533, 37.523242707475134, 37.64313174931105, 37.55686629754051
14, 0.2, TANH, MOMENTUM, 37.61038470922879, 37.48772336559296, 37.609508730055616, 37.56920560162579
14, 0.2, TANH, MOMENTUM - BOLD_DRIVER, 37.291188072303555, 37.31478763448124, 37.21318690538803, 37.27305420405761
14, 0.2, TANH, BOLD_DRIVER, 38.021599844796356, 37.320059209617405, 37.729880714620144, 37.69051325634464
14, 0.2, RELU, , 36.00045957672194, 32.57279543921377, 34.741154010167044, 34.43813634203425
14, 0.2, RELU, MOMENTUM, 37.35429021199904, 40.24020953815558, 39.88882311998889, 39.16110762338118
14, 0.2, RELU, MOMENTUM - BOLD_DRIVER, 37.42436258311171, 34.97430003965588, 36.24446658633449, 36.21437640303403
14, 0.2, RELU, BOLD_DRIVER, 37.452910919243664, 36.253666260128824, 35.36116434429215, 36.35591384122154
14, 0.25, SIGMOID, , 34.45821144606251, 35.628080662074304, 34.206716630778324, 34.76433624630505
14, 0.25, SIGMOID, MOMENTUM, 35.396845483382926, 35.823470124063185, 35.09325189815772, 35.437855835201276
14, 0.25, SIGMOID, MOMENTUM - BOLD_DRIVER, 35.56810630383022, 34.404485054682816, 35.11841022595202, 35.03033386148835
14, 0.25, SIGMOID, BOLD_DRIVER, 33.209863602230556, 35.304190287675496, 35.57501855753244, 34.6963574824795
14, 0.25, TANH, , 37.74944368560329, 37.74476418835677, 37.722672566980954, 37.73896014698033
14, 0.25, TANH, MOMENTUM, 36.84551068253944, 36.88300772765311, 37.12654328305408, 36.95168723108221
14, 0.25, TANH, MOMENTUM - BOLD_DRIVER, 37.700832193314774, 37.96786351258044, 38.615728711227824, 38.094808139041014
14, 0.25, TANH, BOLD_DRIVER, 37.137027466136054, 36.76199208474919, 37.58467549158203, 37.161231680822425
14, 0.25, RELU, , 33.40866283275044, 35.58431628332123, 38.182879288433796, 35.72528613483515
14, 0.25, RELU, MOMENTUM, 41.77023088978964, 41.515859367503126, 42.394891374293614, 41.893660543862126
14, 0.25, RELU, MOMENTUM - BOLD_DRIVER, 33.972495358586784, 36.34443936296157, 45.11472534795136, 38.47722002316657
14, 0.25, RELU, BOLD_DRIVER, 35.47269149614879, 33.750606373772186, 35.16999021279255, 34.79776269423784
14, 0.3, SIGMOID, , 34.664836442160585, 34.96259189611555, 36.0851943521149, 35.23754089679701
14, 0.3, SIGMOID, MOMENTUM, 33.634096172998305, 35.76348331456398, 35.60403923139304, 35.000539572985105
14, 0.3, SIGMOID, MOMENTUM - BOLD_DRIVER, 35.22743496033885, 35.82695095861375, 34.785249743473614, 35.279878554142066
14, 0.3, SIGMOID, BOLD_DRIVER, 35.18939096606569, 34.29567545726791, 33.992885103434126, 34.49265050892257
14, 0.3, TANH, , 37.69323935175623, 37.761946117303005, 37.85153386453759, 37.768906444532284
14, 0.3, TANH, MOMENTUM, 37.140591064445026, 52.31071710251101, 62.15897450187088, 50.53676088960898
14, 0.3, TANH, MOMENTUM - BOLD_DRIVER, 41.169131678098935, 39.448494036375536, 56.51273523063254, 45.710120315035674
14, 0.3, TANH, BOLD_DRIVER, 36.89525562947911, 36.79775096293507, 36.76985374359919, 36.820953445337786
14, 0.3, RELU, , 45.81664414817834, 34.7026100713755, 40.976729675579115, 40.49866129837765
14, 0.3, RELU, MOMENTUM, 42.63471254994025, 50.142296142421536, 42.40588652821865, 45.06096507352681
14, 0.3, RELU, MOMENTUM - BOLD_DRIVER, 36.72003541926053, 38.58216725136782, 41.834319343522495, 39.045507338050285
14, 0.3, RELU, BOLD_DRIVER, 42.232915679858216, 50.61131728447302, 34.158484618624364, 42.334239194318535
14, 0.35, SIGMOID, , 35.40234624853008, 34.94926724718418, 35.45190391947024, 35.267839138394834
14, 0.35, SIGMOID, MOMENTUM, 34.657151875498016, 34.909233385229946, 34.99640483639903, 34.854263365708995
14, 0.35, SIGMOID, MOMENTUM - BOLD_DRIVER, 35.2160697284949, 35.08331426108843, 35.562532880997566, 35.28730562352697
14, 0.35, SIGMOID, BOLD_DRIVER, 35.55182925616229, 35.102153672785626, 34.84379976909748, 35.165927566015135
14, 0.35, TANH, , 37.96461931377232, 37.74481617101468, 37.83153885194311, 37.846991445576705
14, 0.35, TANH, MOMENTUM, 63.80054591658696, 63.82733862540987, 63.91183893204526, 63.84657449134736
14, 0.35, TANH, MOMENTUM - BOLD_DRIVER, 42.289444476226045, 57.01284027430353, 48.0326606172399, 49.11164845592316
14, 0.35, TANH, BOLD_DRIVER, 36.73820756150939, 36.9384899099762, 36.90021427423297, 36.85897058190619
14, 0.35, RELU, , 40.81652833777788, 40.53917605130527, 37.1500556838866, 39.50192002432325
14, 0.35, RELU, MOMENTUM, 50.61512349738157, 41.96689657690969, 43.840720710641186, 45.47424692831081
14, 0.35, RELU, MOMENTUM - BOLD_DRIVER, 48.90336268328114, 38.87124338181548, 38.09288659493863, 41.95583088667842
14, 0.35, RELU, BOLD_DRIVER, 31.410641381491768, 36.42089670171943, 40.000651234141884, 35.94406310578436
14, 0.4, SIGMOID, , 35.18739239775842, 34.569762438145005, 34.485787705189665, 34.7476475136977
14, 0.4, SIGMOID, MOMENTUM, 35.45712340603035, 34.72546875977652, 35.72631375408961, 35.30296863996549
14, 0.4, SIGMOID, MOMENTUM - BOLD_DRIVER, 35.22626122081544, 35.783844481498875, 34.540337836221475, 35.183481179511936
14, 0.4, SIGMOID, BOLD_DRIVER, 34.940269200477914, 35.07053808899696, 35.00334905835683, 35.004718782610574
14, 0.4, TANH, , 37.364909614793724, 37.399411526085935, 37.405106233357266, 37.389809124745646
14, 0.4, TANH, MOMENTUM, 65.7364508615593, 62.97422082491575, 68.78579403906333, 65.83215524184612
14, 0.4, TANH, MOMENTUM - BOLD_DRIVER, 62.96437587623706, 62.93589702215939, 62.82301892214993, 62.90776394018212
14, 0.4, TANH, BOLD_DRIVER, 36.961694317371666, 36.7836574528967, 36.80815297439449, 36.85116824822095
14, 0.4, RELU, , 39.357044978225375, 38.71428686837406, 40.024667440887704, 39.365333095829044
14, 0.4, RELU, MOMENTUM, 53.36697343418353, 54.30205967596296, 60.347059164623126, 56.005364091589875
14, 0.4, RELU, MOMENTUM - BOLD_DRIVER, 44.990528690458255, 49.1664155610312, 42.611949060069904, 45.589631103853115
14, 0.4, RELU, BOLD_DRIVER, 36.182667713300575, 34.586610011393745, 37.719384139337784, 36.1628872880107
14, 0.45, SIGMOID, , 34.77199238422431, 34.89162196308473, 34.838260274302044, 34.8339582072037
14, 0.45, SIGMOID, MOMENTUM, 34.250547220464085, 35.920015927173594, 35.552233987503975, 35.240932378380556
14, 0.45, SIGMOID, MOMENTUM - BOLD_DRIVER, 35.164259903260316, 34.528596851801, 34.04942032230458, 34.58075902578863
14, 0.45, SIGMOID, BOLD_DRIVER, 35.35523374301413, 32.83522682209902, 34.45000595000241, 34.21348883837185
14, 0.45, TANH, , 37.16033206495776, 37.11090702785773, 37.01484016727235, 37.09535975336261
14, 0.45, TANH, MOMENTUM, 61.7307506803817, 61.67364837854179, 61.61661467106659, 61.673671243330034
14, 0.45, TANH, MOMENTUM - BOLD_DRIVER, 64.30767908098748, 63.64278853109649, 63.909472369136765, 63.95331332707358
14, 0.45, TANH, BOLD_DRIVER, 36.73499558140017, 36.73018716074676, 36.91487476308495, 36.79335250174396
14, 0.45, RELU, , 44.42447542988732, 40.02026679608623, 36.57059933012841, 40.33844718536732
14, 0.45, RELU, MOMENTUM, 65.7879630243604, 77.69311755058203, 53.51600149846698, 65.6656940244698
14, 0.45, RELU, MOMENTUM - BOLD_DRIVER, 33.268737863645455, 55.834965564971206, 54.864004921189476, 47.98923611660204
14, 0.45, RELU, BOLD_DRIVER, 39.86946172506626, 34.744536736147445, 35.53902862385266, 36.717675695022116
15, 0.05, SIGMOID, , 52.73680016621316, 52.54401186330486, 52.267588049861445, 52.51613335979315
15, 0.05, SIGMOID, MOMENTUM, 35.06845453731384, 34.82844880583377, 34.73239793333347, 34.87643375882703
15, 0.05, SIGMOID, MOMENTUM - BOLD_DRIVER, 35.314584431470365, 35.112354239194524, 51.61247202865862, 40.67980356644117
15, 0.05, SIGMOID, BOLD_DRIVER, 48.53024146023608, 51.942279186915556, 51.272572599124324, 50.58169774875865
15, 0.05, TANH, , 34.61085979345331, 34.05136563624948, 33.97617505090329, 34.21280016020202
15, 0.05, TANH, MOMENTUM, 44.58619174901168, 34.885564329684925, 35.52633474990792, 38.332696942868175
15, 0.05, TANH, MOMENTUM - BOLD_DRIVER, 36.55697687840145, 36.296882154398205, 36.343933309831684, 36.399264114210446
15, 0.05, TANH, BOLD_DRIVER, 35.361887364970805, 35.56457158549786, 35.28100413474495, 35.4024876950712
15, 0.05, RELU, , 34.73210104615626, 36.17899958004073, 34.01442349063217, 34.975174705609724
15, 0.05, RELU, MOMENTUM, 33.862018958908585, 34.042149550475415, 33.99077657372529, 33.96498169436976
15, 0.05, RELU, MOMENTUM - BOLD_DRIVER, 35.57308914944271, 37.70282744143477, 38.16427601843735, 37.14673086977161
15, 0.05, RELU, BOLD_DRIVER, 33.839602259924355, 36.64454528604095, 31.700080150940245, 34.06140923230185
15, 0.1, SIGMOID, , 34.80730666356432, 34.77459150464495, 35.63988737683526, 35.07392851501485
15, 0.1, SIGMOID, MOMENTUM, 35.225297046624284, 34.81470763331366, 35.84089327686616, 35.29363265226803
15, 0.1, SIGMOID, MOMENTUM - BOLD_DRIVER, 33.54968137372386, 34.56706070855545, 33.72399250036154, 33.946911527546945
15, 0.1, SIGMOID, BOLD_DRIVER, 35.79112365337711, 36.02364063913691, 33.933722128947664, 35.24949547382056
