4,  0.05,  SIGMOID,  ANNEALING,  35.67787950043107,  35.21825135243708,  35.34684915267883,  35.414326668515656
12,  0.3,  TANH,  MOMENTUM - ANNEALING,  35.25760918078293,  40.73902544247574,  36.20317418572555,  37.3999362696614
12,  0.3,  RELU,  ANNEALING, ,  40.82920542996339,  38.91667686436055,  37.195700819975876
12,  0.3,  RELU,  MOMENTUM - ANNEALING,  36.77267832136107,  39.89289899382828,  35.726341279277705,  37.46397286482235
12,  0.35,  SIGMOID,  ANNEALING,  34.095683492145504,  34.17519984894432,  35.42591057194109,  34.5655979710103
12,  0.35,  SIGMOID,  MOMENTUM - ANNEALING,  36.058324563871494,  35.16203381378265,  36.10255686910442,  35.77430508225286
12,  0.35,  TANH,  ANNEALING,  35.337719809407936,  35.15241534354319,  34.93074679237096,  35.14029398177403
12,  0.35,  TANH,  MOMENTUM - ANNEALING,  37.808683915742165,  35.25125493399457,  35.53320443958552,  36.19771442977409
12,  0.35,  RELU,  ANNEALING,  34.67065692925025, ,  36.233332456751064,  37.86169531432741
12,  0.35,  RELU,  MOMENTUM - ANNEALING,  37.33952127343156,  38.27636609021406,  38.484972906679744,  38.03362009010845
12,  0.4,  SIGMOID,  ANNEALING,  34.660127420775495,  35.055133763174645,  35.62473654141388,  35.11333257512134
12,  0.4,  SIGMOID,  MOMENTUM - ANNEALING,  33.08431974080625,  35.586689878309116,  35.15051192500128,  34.60717384803888
12,  0.4,  TANH,  ANNEALING,  35.44716102565841,  35.3386093701251,  35.39736279544971,  35.39437773041107
12,  0.4,  TANH,  MOMENTUM - ANNEALING,  41.210528986955595,  41.17811549627888,  38.02881789164918,  40.139154124961216
12,  0.4,  RELU,  ANNEALING,  34.93219084531402,  38.0631253112916,  34.81209014954546,  35.93580210205036
12,  0.4,  RELU,  MOMENTUM - ANNEALING,  45.73447842022991, ,  44.99560973190142,  41.73153738167133
12,  0.45,  SIGMOID,  ANNEALING,  35.69236731716264,  35.38959438289182,  33.48149669565369,  34.85448613190272
12,  0.45,  SIGMOID,  MOMENTUM - ANNEALING,  35.086609900830986,  35.91732382392196,  33.59499954168648,  34.86631108881314
12,  0.45,  TANH,  ANNEALING,  35.62418430061217,  35.473835644433485,  35.62097216170517,  35.57299736891694
12,  0.45,  TANH,  MOMENTUM - ANNEALING,  39.4832240309629,  40.57071999847124,  40.43667139414113,  40.16353847452509
12,  0.45,  RELU,  ANNEALING,  38.951669593109884,  36.52171462447202,  40.779534967576474,  38.750973061719456
12,  0.45,  RELU,  MOMENTUM - ANNEALING,  44.756856392909334,  45.483624458356985, ,  47.05821783875978
13,  0.05,  SIGMOID,  ANNEALING,  36.275603875379986,  37.00389837619107,  36.57337077960569,  36.61762434372557
13,  0.05,  SIGMOID,  MOMENTUM - ANNEALING,  35.2139094994597,  34.45054183485444,  35.01529805898015,  34.89324979776477
13,  0.05,  TANH,  ANNEALING,  33.63295700967791,  33.67678543654474,  36.76187634519436,  34.69053959713901
13,  0.05,  TANH,  MOMENTUM - ANNEALING,  33.875494060407426,  33.94296745204659,  33.93019000161601,  33.91621717135667
13,  0.05,  RELU,  ANNEALING,  36.101986272934084,  36.168679446160674,  35.05875339375859,  35.776473037617784
13,  0.05,  RELU,  MOMENTUM - ANNEALING,  36.30779990048922,  36.59083089664597,  34.45785471740985,  35.78549517151501
13,  0.1,  SIGMOID,  ANNEALING,  35.11401868775758,  35.16800982283947,  34.9531758575706,  35.078401456055886
13,  0.1,  SIGMOID,  MOMENTUM - ANNEALING,  35.07835644220286,  33.33435856654499,  35.07461883464825,  34.4957779477987
13,  0.1,  TANH,  ANNEALING,  33.81499522501978,  33.918661013627705,  33.78636979533016,  33.84000867799255
13,  0.1,  TANH,  MOMENTUM - ANNEALING,  34.15487758829118,  34.34251825181664,  34.35876278420922,  34.285386208105685
13,  0.1,  RELU,  ANNEALING,  38.434470142267145,  39.63999129184889,  38.19164753420817,  38.755369656108066
13,  0.1,  RELU,  MOMENTUM - ANNEALING,  40.2773510243827,  41.50496285216779,  41.332065573470594,  41.03812648334036
13,  0.15,  SIGMOID,  ANNEALING,  34.656450783435226,  34.49671058213165,  34.788192300061695,  34.64711788854286
13,  0.15,  SIGMOID,  MOMENTUM - ANNEALING,  34.26463699967423,  34.27301012813029,  35.12128735187505,  34.55297815989319
13,  0.15,  TANH,  ANNEALING,  34.064609528408056,  33.87986318548146,  33.891125635998094,  33.94519944996254
13,  0.15,  TANH,  MOMENTUM - ANNEALING,  34.99748676178597,  34.945769473326855,  34.71453857519382,  34.88593160343555
13,  0.15,  RELU,  ANNEALING,  37.9280525817302,  40.06173874016497,  36.68642382660143,  38.22540504949887
13,  0.15,  RELU,  MOMENTUM - ANNEALING,  39.91071398506802,  34.567027746874835,  35.68673972550118,  36.72149381914801
13,  0.2,  SIGMOID,  ANNEALING,  34.39851340326574,  33.02784371927319,  34.59005784687876,  34.005471656472565
13,  0.2,  SIGMOID,  MOMENTUM - ANNEALING,  33.77085315200144,  35.093334480653446,  35.544167249483046,  34.80278496071264
13,  0.2,  TANH,  ANNEALING,  34.41644439282911,  34.26347578798782,  34.30127850539916,  34.327066228738694
13,  0.2,  TANH,  MOMENTUM - ANNEALING,  35.3102013954988,  35.38726097092887,  35.34003334072256,  35.345831902383416
13,  0.2,  RELU,  ANNEALING,  39.51915502614764,  38.13689630469255,  36.322034854292916,  37.992695395044365
13,  0.2,  RELU,  MOMENTUM - ANNEALING,  37.580225230195744,  38.21163445993213,  38.89432289359219,  38.228727527906685
13,  0.25,  SIGMOID,  ANNEALING,  35.004897816544315,  35.440145743619595,  33.98273891846675,  34.80926082621022
13,  0.25,  SIGMOID,  MOMENTUM - ANNEALING,  35.59894684401228,  34.297172195487875,  34.58927184663274,  34.82846362871096
13,  0.25,  TANH,  ANNEALING,  34.59849945831291,  34.49213376799073,  34.587657171530715,  34.55943013261145
13,  0.25,  TANH,  MOMENTUM - ANNEALING,  35.56446347354312,  35.332358676604144,  35.38435628438442,  35.42705947817723
13,  0.25,  RELU,  ANNEALING,  35.52575880651067,  36.82733565592819,  37.83049440251258,  36.72786295498381
13,  0.25,  RELU,  MOMENTUM - ANNEALING,  42.67665360900289,  37.70130958935012,  36.34487846422066,  38.907613887524555
13,  0.3,  SIGMOID,  ANNEALING,  34.86736443487207,  35.25109864560946,  35.13216440793528,  35.08354249613894
13,  0.3,  SIGMOID,  MOMENTUM - ANNEALING,  34.68124906011298,  34.59858978213104,  34.61629200655628,  34.63204361626677
13,  0.3,  TANH,  ANNEALING,  34.832187683170176,  34.993562817570584,  34.9683589311802,  34.93136981064032
13,  0.3,  TANH,  MOMENTUM - ANNEALING,  35.73286601096604,  35.259683548853,  35.35515939523146,  35.44923631835017
13,  0.3,  RELU,  ANNEALING,  37.291963424031536,  39.32484037820295, ,  48.87181255510126
13,  0.3,  RELU,  MOMENTUM - ANNEALING,  41.041316437142406,  35.94783240874249,  40.670846162634554,  39.21999833617315
13,  0.35,  SIGMOID,  ANNEALING,  35.47200280966881,  34.5143796118771,  34.7567464753548,  34.9143762989669
13,  0.35,  SIGMOID,  MOMENTUM - ANNEALING,  34.57244276859966,  35.14940094244465,  35.28595861519962,  35.00260077541464
13,  0.35,  TANH,  ANNEALING,  35.38616360337602,  35.2717711958546,  35.07431227606404,  35.24408235843155
13,  0.35,  TANH,  MOMENTUM - ANNEALING,  37.09422195351736,  35.419379195647544,  35.49358377176437,  36.0023949736431
13,  0.35,  RELU,  ANNEALING,  34.80006586990626,  37.04258271325416, ,  38.80969394436029
13,  0.35,  RELU,  MOMENTUM - ANNEALING,  39.67814539900009, ,  41.03506864557396,  42.94408179376864
13,  0.4,  SIGMOID,  ANNEALING,  33.39421557800043,  35.19913179513407,  33.69503222757172,  34.096126533568736
13,  0.4,  SIGMOID,  MOMENTUM - ANNEALING,  35.45216060928711,  34.93676014398896,  34.57547346137109,  34.98813140488239
13,  0.4,  TANH,  ANNEALING,  35.17823701694917,  35.479092400941504,  35.148249428326984,  35.26852628207255
13,  0.4,  TANH,  MOMENTUM - ANNEALING,  41.31825823777851,  39.85694160968878,  39.32447691308156,  40.16655892018295
13,  0.4,  RELU,  ANNEALING,  39.44785986080457,  39.45514590682268,  36.252546455626934,  38.385184074418056
13,  0.4,  RELU,  MOMENTUM - ANNEALING,  39.77219322550015, ,  33.05210284718999,  40.59687540638438
13,  0.45,  SIGMOID,  ANNEALING,  33.1269988536101,  35.005427392791916,  34.70433605305847,  34.27892076648683
13,  0.45,  SIGMOID,  MOMENTUM - ANNEALING,  34.84003999561778,  33.98533568148846,  35.201009944483026,  34.67546187386309
13,  0.45,  TANH,  ANNEALING,  35.32957281026825,  35.46450798660476,  35.492177455971614,  35.428752750948206
13,  0.45,  TANH,  MOMENTUM - ANNEALING,  39.55959908025017,  39.75984859880633,  40.99393743360407,  40.10446170422019
13,  0.45,  RELU,  ANNEALING,  36.484226311166196,  38.54327172688133, ,  39.60309390178461
13,  0.45,  RELU,  MOMENTUM - ANNEALING,  50.86052748990667, ,  50.645154064200334,  47.37720598339379
14,  0.05,  SIGMOID,  ANNEALING,  35.70088188642857,  37.1997279743793,  36.60929399680401,  36.50330128587063
14,  0.05,  SIGMOID,  MOMENTUM - ANNEALING,  34.447850318119556,  34.86389594909885,  35.00148312540842,  34.77107646420894
14,  0.05,  TANH,  ANNEALING,  33.81806555427077,  33.63797967759503,  33.62897374541121,  33.695006325759
14,  0.05,  TANH,  MOMENTUM - ANNEALING,  33.88281077395563,  33.86775536732846,  33.874330219172975,  33.87496545348569
14,  0.05,  RELU,  ANNEALING,  33.61803363112744,  32.86245191239418,  34.572850447479595,  33.68444533033374
14,  0.05,  RELU,  MOMENTUM - ANNEALING,  41.642759199722796,  37.89275312989018,  37.67913163680022,  39.0715479888044
14,  0.1,  SIGMOID,  ANNEALING,  34.874874075346625,  34.39380155843485,  34.46288986192627,  34.57718849856925
14,  0.1,  SIGMOID,  MOMENTUM - ANNEALING,  34.33122924816103,  33.74766969350596,  34.82479618385189,  34.30123170850629
14,  0.1,  TANH,  ANNEALING,  33.805747344353016,  33.74468145080651,  33.80944631637738,  33.786625037178965
14,  0.1,  TANH,  MOMENTUM - ANNEALING,  34.55861844301154,  34.32829656647003,  34.27833214239678,  34.38841571729278
14,  0.1,  RELU,  ANNEALING,  38.15721891468267,  40.86544131164594,  36.999905735600116,  38.674188653976245
14,  0.1,  RELU,  MOMENTUM - ANNEALING,  37.67125025118352,  35.43676855276161, ,  39.0743056712553
14,  0.15,  SIGMOID,  ANNEALING,  33.88007715677546,  34.87906975621629,  35.40373381787607,  34.720960243622606
14,  0.15,  SIGMOID,  MOMENTUM - ANNEALING,  35.2654022718271,  34.9560080337249,  34.87199973516122,  35.03113668023774
14,  0.15,  TANH,  ANNEALING,  34.09159623319043,  34.03571742398255,  34.05595732283208,  34.06109032666836
14,  0.15,  TANH,  MOMENTUM - ANNEALING,  34.623699611540495,  35.005502004231076,  34.672976134222914,  34.76739258333149
14,  0.15,  RELU,  ANNEALING,  37.32261230647649,  42.119744134258895,  36.43988811905055,  38.627414853261975
14,  0.15,  RELU,  MOMENTUM - ANNEALING,  31.304915178718442,  36.21910460786459, ,  37.0942708365558
14,  0.2,  SIGMOID,  ANNEALING,  34.83401834668409,  34.47763437488268,  34.72223602520431,  34.67796291559036
14,  0.2,  SIGMOID,  MOMENTUM - ANNEALING,  35.563936449206075,  36.06096835940978,  35.06314270733705,  35.56268250531763
14,  0.2,  TANH,  ANNEALING,  34.29746895552722,  34.12944411259224,  34.31372024146471,  34.24687776986139
14,  0.2,  TANH,  MOMENTUM - ANNEALING,  35.304518232450036,  35.382916782881495,  35.43993403762944,  35.375789684320324
14,  0.2,  RELU,  ANNEALING,  36.76982384845575,  36.93895932760765,  36.39013813690284,  36.69964043765541
14,  0.2,  RELU,  MOMENTUM - ANNEALING,  40.02629696380277,  39.08562104177778,  38.42285564548312,  39.178257883687884
14,  0.25,  SIGMOID,  ANNEALING,  34.67422505505346,  35.36460472770122,  34.967800507828535,  35.00221009686107
14,  0.25,  SIGMOID,  MOMENTUM - ANNEALING,  35.160546328603985,  35.080342712313865,  33.54290964542008,  34.59459956211264
14,  0.25,  TANH,  ANNEALING,  34.591676715215854,  35.31430639654929,  34.52432349373173,  34.810102201832294
14,  0.25,  TANH,  MOMENTUM - ANNEALING,  35.46022778608033,  35.5276914106444,  35.5828048239971,  35.52357467357394
14,  0.25,  RELU,  ANNEALING,  33.870625633220016,  36.05206682008903, ,  38.078474299107064
14,  0.25,  RELU,  MOMENTUM - ANNEALING,  41.33478779009843,  45.11845434137144,  37.920567656260744,  41.457936595910205
14,  0.3,  SIGMOID,  ANNEALING,  35.44706881389643,  34.59688137573597,  34.9591778420833,  35.001042677238566
14,  0.3,  SIGMOID,  MOMENTUM - ANNEALING,  35.27179814823491,  34.6500464617897,  35.9222724955931,  35.28137236853923
14,  0.3,  TANH,  ANNEALING,  34.94429142817768,  34.96195309157313,  34.86862305307551,  34.92495585760877
14,  0.3,  TANH,  MOMENTUM - ANNEALING,  35.8037837892645,  36.354493607492934,  35.3009719797578,  35.81974979217174
14,  0.3,  RELU,  ANNEALING,  36.58144507794528,  34.9628075360502,  34.48254280513972,  35.342265139711735
14,  0.3,  RELU,  MOMENTUM - ANNEALING, ,  41.10315153276276,  39.61318485768169,  37.286305976641124
14,  0.35,  SIGMOID,  ANNEALING,  34.87126606789149,  34.662966832055815,  34.63744817444534,  34.72389369146422
14,  0.35,  SIGMOID,  MOMENTUM - ANNEALING,  35.61796438437817,  34.50276597873373,  35.16523607588818,  35.09532214633336
14,  0.35,  TANH,  ANNEALING,  35.32399849726185,  35.1733650137301,  35.119737837044276,  35.20570044934541
14,  0.35,  TANH,  MOMENTUM - ANNEALING,  36.4701221035385,  38.92329111701236,  38.64669483553412,  38.01336935202833
14,  0.35,  RELU,  ANNEALING,  40.794870685217006,  39.23116408100971,  39.836191771464534,  39.95407551256375
14,  0.35,  RELU,  MOMENTUM - ANNEALING, ,  45.51287989855502,  52.17807663652078,  45.43364320015943
14,  0.4,  SIGMOID,  ANNEALING,  34.43313129085918,  35.742684389794725,  34.47330111728608,  34.883038932646656
14,  0.4,  SIGMOID,  MOMENTUM - ANNEALING,  35.369856005939134,  34.30314014001645,  35.37702855444748,  35.016674900134355
14,  0.4,  TANH,  ANNEALING,  35.20934042538352,  35.22652986691278,  35.46582608965621,  35.30056546065084
14,  0.4,  TANH,  MOMENTUM - ANNEALING,  41.413780598459276,  38.89853018170299,  40.27695038428765,  40.19642038814997
14,  0.4,  RELU,  ANNEALING,  43.8963988675689,  40.094231582147614, ,  39.60898308471612
14,  0.4,  RELU,  MOMENTUM - ANNEALING, ,  40.686950595233306,  43.637372665254034,  44.3340153350098
14,  0.45,  SIGMOID,  ANNEALING,  35.41961628211531,  34.16841488994109,  34.77852627605181,  34.78885248270273
14,  0.45,  SIGMOID,  MOMENTUM - ANNEALING,  34.81252901703117,  34.72521355383787,  33.8070774887894,  34.44827335321948
14,  0.45,  TANH,  ANNEALING,  35.593799022653876,  35.52108757808347,  35.60496647453197,  35.57328435842311
14,  0.45,  TANH,  MOMENTUM - ANNEALING,  39.788418897364785,  41.02929380190363,  39.81844651629246,  40.212053071853624
14,  0.45,  RELU,  ANNEALING,  43.22485337488378,  38.339443932281306,  42.056266569740174,  41.20685462563508
14,  0.45,  RELU,  MOMENTUM - ANNEALING,  49.099566333296195,  52.86383311409245, ,  48.268962688883356
15,  0.05,  SIGMOID,  ANNEALING,  36.90673672177342,  37.03836406913576,  36.41246488946015,  36.78585522678978
15,  0.05,  SIGMOID,  MOMENTUM - ANNEALING,  35.65894183084846,  35.28460853736928,  35.117796384398524,  35.35378225087209
15,  0.05,  TANH,  ANNEALING,  33.80660726623917,  34.25383419271897,  33.87125203234478,  33.97723116376764
15,  0.05,  TANH,  MOMENTUM - ANNEALING,  33.86551927407699,  33.882216597223845,  34.34538519031459,  34.03104035387181
15,  0.05,  RELU,  ANNEALING,  37.83528710710779,  34.39832208695329,  37.59994423062797,  36.61118447489635
15,  0.05,  RELU,  MOMENTUM - ANNEALING,  35.86698991809056,  33.802214757214735,  36.219459947972894,  35.29622154109273
15,  0.1,  SIGMOID,  ANNEALING,  35.42388926496083,  34.6479209836998,  34.83223211874099,  34.9680141224672
15,  0.1,  SIGMOID,  MOMENTUM - ANNEALING,  34.917556695956335,  34.19647327004173,  34.64965024676723,  34.587893404255105
15,  0.1,  TANH,  ANNEALING,  33.827573626286316,  33.789272942145004,  33.805664916238285,  33.807503828223204
15,  0.1,  TANH,  MOMENTUM - ANNEALING,  34.35245374961846,  34.19211788373579,  34.40791982808003,  34.31749715381142
15,  0.1,  RELU,  ANNEALING,  38.99809305678696,  38.4321207677193,  38.41092274085462,  38.61371218845363
15,  0.1,  RELU,  MOMENTUM - ANNEALING,  35.40528187302794,  40.78203525015833,  38.90409719616971,  38.36380477311866
15,  0.15,  SIGMOID,  ANNEALING,  35.39684137488001,  35.43004710422402,  34.79758401953428,  35.208157499546104
15,  0.15,  SIGMOID,  MOMENTUM - ANNEALING,  33.53450498212277,  33.29229951519207,  34.7715349005614,  33.86611313262541
15,  0.15,  TANH,  ANNEALING,  34.07957750459644,  34.05196284339273,  34.11415649351386,  34.08189894716768
15,  0.15,  TANH,  MOMENTUM - ANNEALING,  34.853807799543326,  34.87362830078335,  34.939949151289284,  34.88912841720532
15,  0.15,  RELU,  ANNEALING,  36.38999088785885,  35.62340189567287,  35.04930094189066,  35.68756457514079
15,  0.15,  RELU,  MOMENTUM - ANNEALING,  33.77236816079915,  36.71935263341687,  36.99811544781846,  35.82994541401149
15,  0.2,  SIGMOID,  ANNEALING,  35.38550032043838,  34.541117264447344,  35.47158616805929,  35.132734584315
15,  0.2,  SIGMOID,  MOMENTUM - ANNEALING,  33.72566250383171,  34.037321668201585,  35.77464342929833,  34.51254253377721
15,  0.2,  TANH,  ANNEALING,  34.181166797412935,  34.23737996914976,  34.21135644243933,  34.209967736334
15,  0.2,  TANH,  MOMENTUM - ANNEALING,  35.45090363290708,  34.976622346326536,  35.40377201002644,  35.277099329753355
15,  0.2,  RELU,  ANNEALING,  38.621036094788245,  33.934762172454114,  36.849236107458324,  36.46834479156689
15,  0.2,  RELU,  MOMENTUM - ANNEALING,  39.63413947834046,  40.958563046054145,  43.07110121680612,  41.22126791373358
15,  0.25,  SIGMOID,  ANNEALING,  35.36394600746819,  34.59945337663638,  34.227414166056406,  34.730271183386996
15,  0.25,  SIGMOID,  MOMENTUM - ANNEALING,  34.13000451942325,  34.83526755671118,  34.16328045696442,  34.37618417769962
15,  0.25,  TANH,  ANNEALING,  34.526220066324186,  34.684810038969886,  34.82490273201329,  34.67864427910246
15,  0.25,  TANH,  MOMENTUM - ANNEALING,  35.13602819680714,  35.57139085252788,  35.40736615020827,  35.37159506651443
15,  0.25,  RELU,  ANNEALING,  34.48557287462272,  36.63940340034535,  35.18712787756001,  35.4373680508427
15,  0.25,  RELU,  MOMENTUM - ANNEALING,  40.55042852815204, ,  39.7214779741087,  38.330027712875086
15,  0.3,  SIGMOID,  ANNEALING,  34.509253354358954,  34.30367571339577,  34.31177848135111,  34.374902516368614
15,  0.3,  SIGMOID,  MOMENTUM - ANNEALING,  35.29236906062921,  32.94418943108264,  34.446191028334546,  34.2275831733488
15,  0.3,  TANH,  ANNEALING,  35.06721500774764,  34.92900192479598,  34.96443162319618,  34.98688285191327
15,  0.3,  TANH,  MOMENTUM - ANNEALING,  36.402632082586706,  38.80639965304075,  36.67058179333923,  37.29320450965557
15,  0.3,  RELU,  ANNEALING,  32.95472670001173,  35.663170032012275, ,  38.65205921194686
15,  0.3,  RELU,  MOMENTUM - ANNEALING,  37.00665717546885,  36.867183294035705,  35.13565079578678,  36.33649708843044
15,  0.35,  SIGMOID,  ANNEALING,  35.40353603367874,  35.14057562349492,  33.37471386926595,  34.639608508813204
15,  0.35,  SIGMOID,  MOMENTUM - ANNEALING,  35.73798273985546,  34.927102172300806,  33.67980281212807,  34.78162924142811
15,  0.35,  TANH,  ANNEALING,  35.31892861940553,  34.92173577885818,  35.07680733789627,  35.105823912053324
15,  0.35,  TANH,  MOMENTUM - ANNEALING,  38.20386453100965,  37.817859069806254,  37.68435906547856,  37.90202755543149
15,  0.35,  RELU,  ANNEALING,  40.91728528242848,  40.15967842042087,  39.35155797994755,  40.14284056093231
15,  0.35,  RELU,  MOMENTUM - ANNEALING, ,  48.60782680681015,  38.12326315430353,  47.23728888699921
15,  0.4,  SIGMOID,  ANNEALING,  34.716106618867215,  34.223324976052524,  35.82774941313901,  34.922393669352914
15,  0.4,  SIGMOID,  MOMENTUM - ANNEALING,  33.80894722066483,  34.35597355788481,  32.59887128925933,  33.587930689269655
15,  0.4,  TANH,  ANNEALING,  35.24778667699825,  35.360752817500874,  35.496936483954336,  35.368491992817816
15,  0.4,  TANH,  MOMENTUM - ANNEALING,  39.391113475642356,  39.13364376025409,  39.808652716824774,  39.444469984240406
15,  0.4,  RELU,  ANNEALING,  42.952926507282285, ,  39.83898266356523,  38.146236229470276
15,  0.4,  RELU,  MOMENTUM - ANNEALING,  38.5183864209461, ,  39.21503967864906,  41.490583670579404
15,  0.45,  SIGMOID,  ANNEALING,  35.103480209204236,  35.35401349861475,  35.34405992296339,  35.26718454359412
15,  0.45,  SIGMOID,  MOMENTUM - ANNEALING,  34.363297942093695,  34.267379581968385,  34.64406120055105,  34.42491290820438
15,  0.45,  TANH,  ANNEALING,  35.56532266253138,  35.55252563015845,  35.266711940256556,  35.46152007764879
15,  0.45,  TANH,  MOMENTUM - ANNEALING,  39.387664886567705,  40.044763977987174,  39.02663510603818,  39.48635465686436
15,  0.45,  RELU,  ANNEALING,  36.48081694465688,  38.12411343544278,  39.570308138610386,  38.05841283957002
15,  0.45,  RELU,  MOMENTUM - ANNEALING, ,  47.11754912100041,  48.16868538214931,  50.090845654850455
16,  0.05,  SIGMOID,  ANNEALING,  36.51218700546986,  36.33832943178127,  36.954517450229645,  36.60167796249359
16,  0.05,  SIGMOID,  MOMENTUM - ANNEALING,  35.37031081655313,  35.44026316153453,  34.931009513983085,  35.247194497356915
16,  0.05,  TANH,  ANNEALING,  33.81003770567475,  34.13841858580342,  34.996884184144854,  34.31511349187434
16,  0.05,  TANH,  MOMENTUM - ANNEALING,  33.8539752667939,  33.87108265912406,  33.869821813030754,  33.864959912982904
16,  0.05,  RELU,  ANNEALING,  34.840092221470314,  37.02662906340609,  34.197471610333594,  35.35473096507
16,  0.05,  RELU,  MOMENTUM - ANNEALING,  38.934511128948415,  36.24669210565204,  34.66582387798995,  36.615675704196796
16,  0.1,  SIGMOID,  ANNEALING,  34.659613711473646,  34.9583404758059,  34.257938454061104,  34.62529754711355
16,  0.1,  SIGMOID,  MOMENTUM - ANNEALING,  34.064079043597836,  35.39468384857826,  34.579145065152275,  34.67930265244279
16,  0.1,  TANH,  ANNEALING,  34.15179997357286,  33.82821137328176,  33.77822550642525,  33.91941228442662
16,  0.1,  TANH,  MOMENTUM - ANNEALING,  34.32533798883112,  34.36407391790316,  34.37180762819747,  34.35373984497725
16,  0.1,  RELU,  ANNEALING,  29.6943617445894, ,  30.363427708984947,  32.344220759832844
16,  0.1,  RELU,  MOMENTUM - ANNEALING,  37.14296441798444,  37.19273267538037,  36.21108892779564,  36.84892867372015
16,  0.15,  SIGMOID,  ANNEALING,  34.59274099313587,  35.41219340999348,  34.97683108700955,  34.9939218300463
16,  0.15,  SIGMOID,  MOMENTUM - ANNEALING,  35.35149966315238,  33.90539906745234,  35.076226871174704,  34.77770853392647
16,  0.15,  TANH,  ANNEALING,  33.95154755497947,  34.10691477348178,  33.8196455024953,  33.95936927698551
16,  0.15,  TANH,  MOMENTUM - ANNEALING,  34.835361700092484,  34.87625751124966,  34.77095452824033,  34.82752457986083
16,  0.15,  RELU,  ANNEALING,  40.653742815619864,  34.239117089557766,  37.89100353890249,  37.594621148026704
16,  0.15,  RELU,  MOMENTUM - ANNEALING,  43.115739638771586,  41.26232591983355,  37.411655797725956,  40.596573785443695
16,  0.2,  SIGMOID,  ANNEALING,  34.98802971476331,  35.201757949195574,  34.71655309616851,  34.9687802533758
16,  0.2,  SIGMOID,  MOMENTUM - ANNEALING,  35.324716846089785,  34.524464075256994,  35.697399683890424,  35.182193535079065
16,  0.2,  TANH,  ANNEALING,  34.311483610048576,  34.22412089131762,  34.27014374394327,  34.26858274843649
16,  0.2,  TANH,  MOMENTUM - ANNEALING,  35.25061984976365,  35.512813414484825,  35.288715983798014,  35.350716416015494
16,  0.2,  RELU,  ANNEALING,  31.794315146061006,  32.05853266294724,  33.95784527496298,  32.60356436132374
16,  0.2,  RELU,  MOMENTUM - ANNEALING,  34.35549511209782,  35.16901811484094, ,  36.94995266786102
16,  0.25,  SIGMOID,  ANNEALING,  35.19863222006571,  32.831408081997964,  34.09348008632611,  34.04117346279659
16,  0.25,  SIGMOID,  MOMENTUM - ANNEALING,  34.37598449141433,  33.901847690168985,  34.450073257346574,  34.24263514630996
16,  0.25,  TANH,  ANNEALING,  34.58587375461847,  34.662802611999176,  34.50754639577711,  34.58540758746492
16,  0.25,  TANH,  MOMENTUM - ANNEALING,  35.202689232836505,  35.31926814943674,  35.449875103296726,  35.32394416185665
16,  0.25,  RELU,  ANNEALING,  32.72924826927394,  34.573076830708864,  36.39826656372789,  34.56686388790356
16,  0.25,  RELU,  MOMENTUM - ANNEALING,  40.008918659707895,  40.29064992466939,  38.73305365637157,  39.677540746916286
16,  0.3,  SIGMOID,  ANNEALING,  34.982744334018776,  34.042183860720776,  34.84909647187918,  34.62467488887291
16,  0.3,  SIGMOID,  MOMENTUM - ANNEALING,  34.64783725242395,  35.4499030936745,  34.787620690159486,  34.96178701208598
16,  0.3,  TANH,  ANNEALING,  34.70909153509626,  34.905161557439385,  34.815727234911215,  34.80999344248229
16,  0.3,  TANH,  MOMENTUM - ANNEALING,  38.440162668905955,  41.261412775128164,  36.923373304363665,  38.874982916132595
16,  0.3,  RELU,  ANNEALING, ,  35.60996393882472,  34.83766119168513,  56.212826580379975
16,  0.3,  RELU,  MOMENTUM - ANNEALING,  36.982617226928376, ,  36.3073194900175,  40.85649219552389
16,  0.35,  SIGMOID,  ANNEALING,  35.33497503900629,  33.5558557184127,  33.319828478053495,  34.070219745157495
16,  0.35,  SIGMOID,  MOMENTUM - ANNEALING,  35.92518747983358,  34.273676197071865,  34.655152887694484,  34.95133885486664
16,  0.35,  TANH,  ANNEALING,  35.29099660329469,  35.36971468135274,  35.419678624567595,  35.36012996973834
16,  0.35,  TANH,  MOMENTUM - ANNEALING,  37.04134223105721,  38.511428954294686,  38.23975411200018,  37.93084176578403
16,  0.35,  RELU,  ANNEALING,  36.69618526881269,  34.847890160333485,  39.30489003387654,  36.94965515434091
16,  0.35,  RELU,  MOMENTUM - ANNEALING,  40.17768860957689,  44.62316702357205,  38.75379318127498,  41.18488293814131
16,  0.4,  SIGMOID,  ANNEALING,  35.83365940068178,  35.83447117907588,  35.55971455528985,  35.74261504501584
16,  0.4,  SIGMOID,  MOMENTUM - ANNEALING,  35.203445926876476,  34.680210272145224,  34.36209623052577,  34.74858414318249
16,  0.4,  TANH,  ANNEALING,  35.19878513038593,  35.21639898710725,  35.55449935722847,  35.323227824907214
16,  0.4,  TANH,  MOMENTUM - ANNEALING,  39.32296351638188,  39.81756663549568,  40.33823315234219,  39.826254434739916
16,  0.4,  RELU,  ANNEALING,  36.694175270797174,  35.872486216717725,  40.84399456766124,  37.80355201839205
16,  0.4,  RELU,  MOMENTUM - ANNEALING,  42.556765776187866, ,  34.764831734228515,  42.41596584740725
